"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.289916875E0,-3.830686390E-1,-1.175288592E0,9.720434690E-1,1.572549955E0
2.299960875E0,-2.749828577E-1,-1.275505921E0,1.015604641E0,1.653476251E0
2.310004875E0,-3.608410335E-1,-9.040396200E-1,1.179721951E0,1.529456690E0
2.320048875E0,-5.887321705E-1,-3.123835494E-1,1.278274432E0,1.441587519E0
2.330093875E0,-8.567252666E-1,8.450366825E-2,1.306746864E0,1.564834310E0
2.340137875E0,-1.198648219E0,1.058008356E-1,1.224686455E0,1.716918251E0
2.350181875E0,-1.576596451E0,-1.687866041E-1,1.085036234E0,1.921314372E0
2.360226875E0,-1.880439996E0,-2.868288781E-1,1.303337937E0,2.305865382E0
2.370270875E0,-2.119788752E0,-4.974245359E-1,1.483266118E0,2.634580403E0
2.380314875E0,-2.313098286E0,-7.803898662E-1,1.442208724E0,2.835383224E0
2.390359875E0,-2.420895799E0,-8.592572571E-1,1.285395756E0,2.872507921E0
2.400403875E0,-2.274622437E0,-8.292450341E-1,9.443522251E-1,2.598721933E0
2.410447875E0,-2.135712474E0,-7.240993059E-1,6.344030178E-1,2.342659763E0
2.420491875E0,-1.941025336E0,-7.683756653E-1,7.262423104E-1,2.210296001E0
2.430536875E0,-1.739857728E0,-7.301580445E-1,1.321940269E0,2.303858016E0
2.440580875E0,-1.244517871E0,-6.770884229E-1,1.831505525E0,2.315531462E0
2.450624875E0,-6.162199312E-1,-5.716344003E-1,1.783870013E0,1.971974928E0
2.460669875E0,-5.956429946E-1,-3.010289875E-1,1.168428931E0,1.345598452E0
2.470713875E0,-8.050855815E-1,1.557176386E-1,3.903498843E-1,9.081760891E-1
2.480757875E0,-8.713889140E-1,5.863936862E-1,-2.020575535E-1,1.069580969E0
2.490802875E0,-8.531415081E-1,6.725407510E-1,-5.801493350E-1,1.231557853E0
2.500846875E0,-8.306244653E-1,6.041067662E-1,-3.187074593E-1,1.075386643E0
2.510890875E0,-7.108150166E-1,1.499871845E-1,5.192327499E-2,7.283201012E-1
2.520934875E0,-6.533655381E-1,-8.307025257E-1,-2.280906732E-1,1.081193122E0
2.530979875E0,-6.084671080E-1,-1.435162537E0,-1.947543812E-1,1.570940164E0
2.541023875E0,-5.022547746E-1,-1.434202132E0,6.440110163E-1,1.650438064E0
2.551067875E0,1.441964310E-1,-1.782918963E0,1.315798500E0,2.220567120E0
2.561112583E0,1.750620114E0,-1.971344611E0,1.494104371E0,3.030382522E0
2.571156583E0,2.297567496E0,-1.378674194E0,9.693344539E-1,2.849415417E0
2.581200583E0,2.229150980E0,-4.347703411E-1,-3.383673332E-1,2.296221199E0
2.591245583E0,1.924384745E0,5.264591045E-1,-2.004609128E0,2.828227995E0
2.601289583E0,1.252484702E0,9.904176132E-1,-3.128000758E0,3.511984299E0
2.611333583E0,7.021126056E-1,7.792537522E-1,-3.070692197E0,3.244895852E0
2.621377583E0,8.429901570E-1,-1.255086567E-1,-2.052131789E0,2.222077790E0
2.631422583E0,1.276654168E0,-1.185233463E0,-1.663099976E-1,1.749938068E0
